StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,DGS_1,DGS_2,DGS_3,DGS_4,DGS_5,DGS_6,DGS_7,DGS_8,DGS_9,DGS_10,DGS_11,DGS_12,DGS_13,DGS_14,DGS_15,DGS_16,DGS_17,DGS_18,DGS_19,DGS_20,DGS_21,DGS_22,DGS_23,DGS_24,DGS_25,DGS_26,DGS_27,DGS_28,DGS_29,DGS_30,DGS_31,DGS_32,DGS_33,DGS_34,DGS_35,DGS_36,DGS_37,DGS_38,DGS_39,DGS_40,DGS_41,DGS_42,DGS_43,DGS_44,DGS_45,DGS_46,DGS_47,DGS_48,DGS_49,DGS_50,DGS_51,DGS_52,DGS_53,DGS_54,DGS_55,DGS_56,DGS_57,DGS_58,DGS_59,DGS_60,DGS_61,DGS_62,DGS_63,DGS_64,DGS_65,DGS_66,DGS_67,DGS_68,DGS_69,DGS_70,DGS_71,DGS_72,DGS_73,DGS_74,DGS_75,HEXACO_C_1,HEXACO_C_2,HEXACO_C_3,HEXACO_C_4,HEXACO_C_5,HEXACO_C_6,HEXACO_C_7,HEXACO_C_8,HEXACO_C_9,HEXACO_C_10,Age,Gender,Gender_6_TEXT,Race,Race_7_TEXT,Degree,Degree_8_TEXT,Income,Religion,Religion_11_TEXT,Prolific_ID
2023-02-15 20:12:02,2023-02-15 20:24:33,0,73.110.211.25,100,750,1,2023-02-15 20:24:33,R_1N8Ow0e807AWjCr,,,,,41.7996,-88.0066,anonymous,EN,1,1,2,1,7,1,5,5,1,1,1,2,7,1,6,7,7,4,7,5,2,1,5,1,6,7,1,7,4,7,7,4,5,7,7,3,7,6,6,2,4,1,7,7,1,1,7,1,6,7,1,1,1,2,1,7,6,7,7,1,7,7,4,7,5,1,4,7,4,1,6,6,1,5,7,6,4,4,4,1,1,5,2,1,3,3,72,2,,6,,6,,7,1,,5e246a245e04db6e93e22666
2023-02-15 20:15:05,2023-02-15 20:24:33,0,152.117.98.62,100,568,1,2023-02-15 20:24:33,R_3nVJ932yH9l7FOm,,,,,35.0276,-78.9709,anonymous,EN,1,2,5,4,4,2,3,5,2,2,1,5,6,2,1,6,5,6,5,4,2,2,4,3,4,4,1,5,5,5,5,4,6,6,7,3,5,6,5,4,6,2,7,6,1,3,6,1,3,5,4,1,4,2,1,6,5,6,7,1,5,6,4,7,4,2,2,6,4,1,5,6,1,3,7,5,5,1,3,2,2,4,3,2,3,2,51,2,,2,,6,,4,1,,613d3cb06964f7c524a78ed0
2023-02-15 20:16:53,2023-02-15 20:24:34,0,68.60.132.94,100,460,1,2023-02-15 20:24:34,R_3lDNNOAC0buGXKR,,,,,42.5538,-82.9185,anonymous,EN,1,4,5,5,6,2,3,4,3,2,3,4,6,3,5,5,5,6,4,5,5,4,4,4,3,4,1,6,3,5,4,4,5,5,4,5,5,3,7,2,4,1,7,5,2,4,5,2,3,5,3,2,5,2,2,4,5,7,5,4,4,5,3,7,5,5,5,3,4,1,4,7,4,3,6,5,4,1,4,1,1,5,4,2,4,2,32,2,,6,,5,,9,12,,62791c8387c3f14a84f651be
2023-02-15 20:18:31,2023-02-15 20:24:47,0,174.213.243.119,100,376,1,2023-02-15 20:24:48,R_1GWd0gdILntvDF2,,,,,44.9618,-93.2638,anonymous,EN,1,3,5,2,5,4,1,3,2,4,3,6,5,4,4,6,5,5,4,5,3,3,6,5,3,3,4,4,4,2,5,4,5,5,5,3,5,4,7,2,4,3,3,5,3,4,5,3,4,4,3,4,4,2,3,4,5,6,5,4,5,6,4,6,3,4,5,5,2,2,6,7,2,3,5,4,5,1,5,1,2,4,1,2,5,1,19,2,,6,,2,,9,12,,6148f3d1074988c7852c1774
2023-02-15 20:06:21,2023-02-15 20:24:48,0,96.32.6.244,100,1106,1,2023-02-15 20:24:49,R_1qUJn9bk3MhQAVF,,,,,41.5511,-73.2153,anonymous,EN,1,3,2,1,4,2,1,5,1,2,1,1,6,1,7,6,2,6,7,4,3,2,6,4,6,6,2,6,3,2,5,4,5,6,6,4,6,6,7,6,4,1,7,1,1,5,6,1,6,5,4,1,6,2,1,7,5,7,7,4,6,7,4,6,5,2,2,7,5,1,4,2,4,6,7,5,4,1,2,1,4,4,3,4,2,2,35,1,,1,,5,,9,7,,6054e1ddb68b58dd23242765
2023-02-15 20:17:22,2023-02-15 20:24:53,0,70.171.51.102,100,451,1,2023-02-15 20:24:54,R_C9sFqgOZZmB3vEt,,,,,29.6138,-82.386,anonymous,EN,1,4,5,6,4,2,3,4,2,5,5,4,4,2,5,5,4,5,5,5,5,4,5,3,6,4,6,5,4,5,5,4,6,6,4,3,6,3,5,6,5,5,4,5,2,6,3,5,6,3,6,2,4,2,4,6,7,5,5,4,6,6,4,6,2,4,6,5,5,4,4,4,5,2,4,4,3,4,3,2,2,4,4,3,2,3,34,1,,1,,6,,11,8,,59ea4e1116ecc200016ff81e
2023-02-15 20:09:46,2023-02-15 20:24:56,0,47.155.117.25,100,909,1,2023-02-15 20:24:56,R_YaWSqaCuLubKrjX,,,,,34.2423,-117.2748,anonymous,EN,1,3,4,2,4,2,3,4,5,3,2,4,5,4,4,6,5,5,5,4,4,3,4,4,4,5,2,4,3,4,5,4,6,4,5,4,5,4,5,4,4,2,4,5,2,4,5,2,2,4,4,2,4,2,2,4,4,6,6,3,5,6,4,6,4,4,4,5,3,2,4,4,3,6,6,4,4,3,4,2,2,3,3,3,3,3,47,1,,6,,3,,3,11,Buddhist and Yoga,31916ad7afacf6bf7b9a0f6
2023-02-15 20:19:45,2023-02-15 20:24:57,0,74.135.19.65,100,311,1,2023-02-15 20:24:57,R_2Cs8n2i5bTLjMXD,,,,,39.9914,-83.0034,anonymous,EN,1,3,3,3,4,2,4,4,4,2,2,4,6,2,3,5,6,5,5,5,5,3,5,4,5,5,3,5,4,5,5,4,6,5,7,4,5,5,6,5,5,2,2,3,3,5,5,3,4,5,5,3,6,2,2,3,5,5,7,4,5,5,4,6,4,3,2,4,3,2,5,5,3,3,6,5,2,2,4,2,2,4,2,2,2,2,22,2,,6,,3,,1,12,,612ba49c020f07311c602c0c
2023-02-15 20:15:30,2023-02-15 20:25:07,0,76.143.47.95,100,577,1,2023-02-15 20:25:08,R_3PcM9ArAU8QEKs6,,,,,29.7646,-95.3657,anonymous,EN,1,1,6,1,4,4,1,4,2,5,2,6,5,5,4,4,5,3,4,4,2,3,4,5,5,4,3,3,3,1,4,4,2,4,4,4,4,2,6,1,4,4,1,4,1,7,5,1,4,3,4,2,1,2,3,3,4,5,7,2,4,5,6,7,4,2,3,4,1,1,5,2,4,7,6,4,3,2,4,3,2,3,3,3,1,3,33,1,,2,,2,,5,10,,5e0e1f62814bba56ea1a86dd
2023-02-15 20:13:39,2023-02-15 20:25:10,0,24.89.4.244,100,691,1,2023-02-15 20:25:11,R_ve2eE1XowiJIqwF,,,,,39.6343,-77.7337,anonymous,EN,1,7,7,3,6,6,3,3,3,3,3,7,5,7,7,5,7,3,2,2,6,6,5,2,1,2,3,5,1,5,4,4,5,3,4,2,3,5,7,1,1,3,5,6,2,5,6,3,1,3,3,2,2,2,1,2,1,5,5,1,5,2,3,5,2,7,7,1,2,3,7,7,4,7,7,6,4,5,1,5,4,5,4,2,1,2,22,1,,6,,1,,2,9,,5c37db5fbef9a20001e3aee7
2023-02-15 20:16:56,2023-02-15 20:25:10,0,98.216.194.248,100,493,1,2023-02-15 20:25:11,R_28NvB0LbyIqp46d,,,,,43.0584,-71.4578,anonymous,EN,1,3,6,7,5,3,1,2,4,5,3,3,5,3,6,7,6,7,3,3,6,5,7,3,5,3,3,2,7,6,3,4,4,4,1,3,1,7,7,4,1,6,2,6,2,1,1,4,2,7,5,1,5,2,1,1,5,7,6,3,3,7,5,1,7,1,4,4,5,6,3,2,3,6,5,7,1,3,4,2,1,2,2,2,3,2,37,1,,6,,4,,5,10,,6296290ec41bde1525dbb77e
2023-02-15 20:19:27,2023-02-15 20:25:15,0,76.90.148.232,100,348,1,2023-02-15 20:25:16,R_1K83ztgT2DUqwSp,,,,,33.7338,-116.9299,anonymous,EN,1,5,5,2,3,2,3,3,2,4,2,4,5,2,2,5,6,5,6,6,3,3,5,6,6,5,3,4,6,5,5,4,6,6,6,4,5,5,5,6,4,2,5,4,3,3,7,4,3,7,4,2,4,2,2,6,6,6,6,5,4,5,2,6,4,3,3,6,2,3,5,5,2,2,6,5,5,1,5,1,1,4,2,2,2,2,29,1,,1,,5,,11,2,,6310bdd0c04dd21ec4d97496
2023-02-15 20:14:59,2023-02-15 20:25:19,0,108.26.178.111,100,619,1,2023-02-15 20:25:19,R_1KoHicLEAA48w1u,,,,,42.3291,-71.1815,anonymous,EN,1,5,3,3,4,3,2,3,3,3,3,4,5,4,5,4,4,6,3,5,5,4,5,4,5,4,3,3,5,6,5,4,4,6,5,4,4,5,5,3,7,2,4,6,3,4,5,3,4,3,4,3,5,2,1,3,4,5,5,3,4,5,5,5,2,5,5,3,4,3,5,5,5,5,5,4,3,4,4,2,3,4,2,2,3,2,54,1,,2,,5,,7,12,,580bea98827ca10001db514e
2023-02-15 20:12:12,2023-02-15 20:25:20,0,73.174.73.125,100,788,1,2023-02-15 20:25:21,R_2PkiU27sVX8g9Sz,,,,,40.3052,-79.5418,anonymous,EN,1,2,3,2,5,2,3,5,2,2,1,5,6,5,5,6,5,6,5,5,5,2,5,2,6,4,2,6,3,3,5,4,6,6,5,5,6,6,6,3,6,2,2,6,1,5,5,2,3,5,3,3,5,2,2,6,4,6,5,5,6,6,5,6,5,5,2,3,3,1,5,5,2,5,7,6,5,1,5,1,1,4,1,1,5,2,56,1,,6,,2,,2,12,,6114b416d9c506518392523e
2023-02-15 20:16:46,2023-02-15 20:25:23,0,76.157.101.96,100,517,1,2023-02-15 20:25:24,R_3eeRVbm6YFa0cAl,,,,,42.1726,-88.4231,anonymous,EN,1,2,3,2,5,3,3,5,3,4,2,4,6,3,4,6,3,6,5,4,3,4,6,3,4,4,4,5,2,4,5,4,6,6,5,3,5,5,5,3,6,2,5,6,2,4,6,3,2,5,2,3,4,2,2,5,4,6,7,5,6,6,4,5,5,4,4,6,3,2,3,4,2,4,6,3,4,2,4,2,2,4,2,1,1,1,37,1,,6,,6,,10,2,,6099dff06308cc570a428098
2023-02-15 20:05:16,2023-02-15 20:25:24,0,208.103.31.94,100,1207,1,2023-02-15 20:25:24,R_3QK1lqheNKL0SM1,,,,,41.4477,-85.2609,anonymous,EN,1,4,6,3,4,5,2,3,3,3,4,3,4,4,6,4,4,4,5,4,2,4,4,3,4,4,3,4,3,4,5,4,4,5,4,2,5,4,6,2,5,3,6,5,3,2,5,2,2,2,3,2,4,2,3,5,4,4,6,2,5,4,3,4,3,5,5,6,3,4,2,5,3,5,5,3,3,2,2,2,3,3,3,2,4,4,23,2,,6,,3,,7,12,,596c36966956b40001c59d4e
2023-02-15 20:14:19,2023-02-15 20:25:24,0,107.11.38.6,100,664,1,2023-02-15 20:25:25,R_2ASTib8cs7VXvUS,,,,,40.1873,-82.9899,anonymous,EN,1,1,2,1,3,2,2,6,1,2,2,3,7,2,4,7,5,7,5,5,5,1,5,2,4,4,4,5,2,6,6,4,4,6,6,5,4,5,6,4,5,1,5,1,1,5,6,6,3,4,2,2,5,2,1,5,5,6,7,2,7,6,6,7,3,1,2,5,3,1,7,7,4,6,7,4,5,1,3,1,1,3,2,1,2,2,56,2,,6,,5,,11,2,,5f4d07b4fae27694de8f5af1
2023-02-15 20:08:08,2023-02-15 20:25:25,0,158.222.131.224,100,1036,1,2023-02-15 20:25:25,R_POm7Y4z4AnIqIYV,,,,,40.7123,-74.0068,anonymous,EN,1,5,5,5,5,3,2,2,6,3,4,6,6,7,6,2,5,5,2,3,7,6,6,5,2,3,2,5,3,5,3,4,5,5,5,3,3,3,7,1,5,3,5,2,2,3,3,5,2,3,5,3,5,2,3,5,5,5,6,5,5,2,3,3,3,5,2,5,2,3,7,6,6,6,5,3,4,2,4,1,2,4,2,3,2,2,26,1,,3,,5,,6,10,,5ead45a386fbbe3c8eebe510
2023-02-15 20:15:09,2023-02-15 20:25:35,0,74.129.131.163,100,625,1,2023-02-15 20:25:36,R_3fZad4PrmWAEJ09,,,,,39.8255,-84.2012,anonymous,EN,1,5,2,1,5,1,6,7,1,1,1,3,6,1,1,7,5,7,7,7,7,1,7,1,6,7,1,7,1,7,6,4,5,7,7,2,7,2,6,5,7,2,6,7,1,1,7,1,2,7,3,1,5,2,1,5,7,7,7,5,7,7,5,7,5,1,2,6,1,1,1,6,1,5,7,6,5,1,5,1,1,4,1,1,4,1,48,2,,2,,2,,3,1,,5798e5674a84da00014c652b
2023-02-15 20:17:52,2023-02-15 20:25:36,0,68.49.156.182,100,463,1,2023-02-15 20:25:36,R_2VHJyYzGG8AfdkW,,,,,42.4933,-83.135,anonymous,EN,1,6,4,2,5,2,2,6,2,2,2,5,6,3,6,6,5,6,6,6,6,7,6,2,3,4,3,3,5,3,7,4,6,6,6,5,6,5,6,2,6,1,5,6,3,6,5,2,2,5,5,3,6,2,1,6,5,6,6,3,6,6,4,6,5,6,4,4,4,2,6,7,2,5,7,6,4,1,4,2,2,5,1,4,3,2,27,1,,1,,5,,1,1,,62b10d376cda94ec0cd6c1e3
2023-02-15 20:05:41,2023-02-15 20:25:37,0,66.168.8.196,100,1195,1,2023-02-15 20:25:38,R_2qz9iSrHUdFRxJ9,,,,,44.3476,-89.1116,anonymous,EN,1,7,1,1,7,1,7,7,1,1,1,7,7,1,1,7,7,7,7,7,7,1,7,1,7,7,1,7,7,7,7,4,7,7,7,7,7,7,1,7,1,1,7,1,1,1,7,1,7,7,1,1,7,2,7,7,7,7,7,7,7,7,1,7,7,1,1,7,7,1,1,1,1,1,7,7,5,1,5,1,1,5,1,1,1,1,38,1,,6,,5,,2,10,,5b1487d330d562000155f1c7
2023-02-15 20:18:05,2023-02-15 20:25:39,0,98.51.38.80,100,454,1,2023-02-15 20:25:40,R_1NgoJCMVf5tBJSz,,,,,37.1835,-121.7714,anonymous,EN,1,5,5,2,5,3,2,4,3,2,2,5,5,5,5,6,5,5,3,5,3,4,4,5,2,4,2,4,2,4,5,4,5,5,6,3,5,5,6,2,5,2,5,6,3,4,5,5,2,4,5,4,4,2,2,4,4,5,5,3,5,5,4,5,2,5,3,3,2,2,6,7,3,6,7,4,4,4,3,2,1,4,3,4,1,2,44,1,,6,,4,,12,1,,5de1bfa4fc03e9213d6b146a
2023-02-15 20:19:33,2023-02-15 20:25:43,0,98.250.242.105,100,370,1,2023-02-15 20:25:43,R_9SMVzBJwBVdkJ69,,,,,42.5029,-83.1021,anonymous,EN,1,6,6,7,5,6,3,6,2,6,7,5,6,7,6,5,6,6,7,7,7,6,6,5,5,5,2,7,7,6,7,4,6,5,6,6,5,6,7,6,6,7,5,7,7,4,7,7,7,7,6,7,7,2,6,4,6,6,6,5,7,6,6,7,7,7,7,6,7,7,7,7,7,7,7,6,3,3,4,1,1,3,2,3,3,2,54,1,,2,,2,,3,11,Christian Non-denominational,5c961ee66357fb0001ef4b4a
2023-02-15 20:15:21,2023-02-15 20:25:45,0,98.118.167.217,100,623,1,2023-02-15 20:25:45,R_3k53j28TZsA3Yx6,,,,,42.8856,-78.8736,anonymous,EN,1,3,3,5,5,3,5,7,2,2,2,3,6,2,3,5,4,6,6,5,3,3,6,3,5,5,2,5,2,6,6,4,5,5,6,3,6,6,4,5,6,2,4,4,2,1,6,5,3,4,3,3,3,2,2,5,5,5,6,3,6,5,4,6,3,3,5,5,2,2,5,4,3,3,6,5,5,5,5,4,2,5,5,4,3,5,45,2,,6,,3,,11,12,,63d13f416b2c25038c13007f
2023-02-15 20:15:45,2023-02-15 20:25:45,0,47.199.179.71,100,599,1,2023-02-15 20:25:45,R_3DvI8mXxowkvf9P,,,,,28.0684,-82.7593,anonymous,EN,1,1,3,1,6,1,3,4,1,2,1,5,6,1,4,7,6,6,5,5,1,1,5,2,5,4,1,4,1,5,1,4,5,7,6,1,5,4,5,3,4,1,3,5,1,1,5,1,1,4,1,1,4,2,4,6,5,6,7,4,7,7,2,7,4,1,1,6,1,1,5,5,1,1,7,5,5,1,4,1,1,4,1,1,4,1,57,2,,6,,,,12,2,,5e74f18520ab35040b41d526
2023-02-15 20:22:02,2023-02-15 20:25:45,0,68.113.136.102,100,222,1,2023-02-15 20:25:46,R_Wjj8NNhfRD6trIl,,,,,45.8784,-87.1162,anonymous,EN,1,1,1,7,7,7,1,7,1,2,7,1,7,1,1,1,1,7,7,1,1,7,7,1,1,2,7,1,7,1,1,4,7,7,7,1,7,1,2,1,6,7,1,7,2,1,7,7,7,1,7,2,1,2,7,7,7,7,1,7,7,7,1,1,1,7,7,7,7,7,1,2,1,1,1,7,5,5,5,1,5,5,5,5,5,5,26,1,,6,,6,,3,1,,63ed0065eb23ac3ee1726453
2023-02-15 20:16:26,2023-02-15 20:25:49,0,107.77.216.92,100,563,1,2023-02-15 20:25:49,R_2ccHDLGWpAcLO4p,,,,,28.6344,-81.6221,anonymous,EN,1,3,6,2,4,3,2,4,3,4,3,5,5,2,4,5,6,4,3,5,2,2,6,4,2,3,4,4,2,4,4,4,4,4,6,3,5,4,7,2,5,2,3,4,2,5,4,3,3,4,4,5,2,2,2,3,3,4,6,1,5,4,5,6,3,3,4,3,1,2,6,4,4,7,7,4,5,3,3,4,5,4,3,2,5,2,30,1,,2,,6,,11,12,,6287922ffac7245513199fe4
2023-02-15 20:09:04,2023-02-15 20:25:53,0,67.181.25.190,100,1009,1,2023-02-15 20:25:54,R_1mlnyOZuq0Ro35j,,,,,38.6967,-121.313,anonymous,EN,1,5,2,2,7,1,1,5,1,1,1,3,7,2,2,6,7,7,5,5,7,3,7,2,7,4,1,4,6,7,7,4,7,7,7,7,7,5,7,1,6,1,2,2,1,1,7,7,4,7,3,1,6,2,1,5,6,7,7,1,6,7,7,7,7,5,1,6,6,1,5,7,1,7,7,4,5,5,5,4,1,5,1,1,1,1,28,1,,6,,6,,6,10,,63d803fe12fac7c6d3d14012
2023-02-15 20:13:20,2023-02-15 20:25:56,0,73.31.176.94,100,755,1,2023-02-15 20:25:56,R_1hFHL8Sh1OKXX5m,,,,,38.0132,-78.0347,anonymous,EN,1,1,4,1,1,1,7,7,6,1,1,1,6,1,7,7,6,7,7,7,1,1,7,1,7,7,1,7,2,7,7,4,7,7,7,2,7,6,6,6,1,1,7,7,1,1,7,1,4,5,1,1,6,2,1,7,7,7,7,4,7,7,4,7,2,7,4,7,3,1,2,6,1,4,7,4,5,1,5,1,1,5,2,1,3,2,38,2,,6,,2,,5,9,,57315e82070de6000f435475
2023-02-15 20:19:21,2023-02-15 20:25:58,0,76.219.106.174,100,396,1,2023-02-15 20:25:58,R_1hKhHdHF3ZcKayO,,,,,40.1104,-83.1131,anonymous,EN,1,4,5,4,4,3,3,3,4,4,4,5,4,6,4,4,5,4,3,4,3,4,4,4,4,3,4,4,3,3,3,4,4,4,5,4,4,4,5,3,4,3,4,4,3,4,4,4,3,3,4,4,3,2,3,3,4,4,5,3,4,4,4,5,3,4,4,4,4,3,4,5,4,5,4,4,4,3,3,3,3,3,3,3,2,3,29,1,,1,,5,,11,10,,6168b61ad8c0d63b37a92109
2023-02-15 20:17:10,2023-02-15 20:26:00,0,174.61.198.253,100,530,1,2023-02-15 20:26:00,R_2EpbTHVVrtPsV18,,,,,48.4349,-122.2023,anonymous,EN,1,5,5,3,5,3,3,3,3,5,3,5,6,6,5,3,5,4,3,5,3,3,5,2,2,2,3,2,2,3,5,4,3,3,5,3,3,5,3,3,5,5,5,5,3,6,5,2,2,3,3,2,2,2,2,5,3,5,6,3,4,4,5,5,2,6,5,5,2,3,5,5,2,6,6,3,2,4,5,5,4,2,4,5,1,4,43,1,,6,,1,,3,10,,6276b88b3b4036b3f0ca289b
2023-02-15 20:11:12,2023-02-15 20:26:01,0,68.202.225.170,100,888,1,2023-02-15 20:26:01,R_28NZXFsI5aGjQ5l,,,,,28.2454,-81.2832,anonymous,EN,1,4,4,2,7,2,4,4,4,2,2,4,7,2,4,6,6,7,6,6,6,4,6,1,6,6,4,7,6,7,6,4,7,7,7,6,6,6,4,4,4,4,7,6,1,5,6,1,4,6,6,3,7,2,2,7,6,6,7,6,7,7,6,7,6,4,3,4,6,2,5,5,4,4,6,7,5,4,5,3,2,3,2,2,4,1,29,2,,3,,2,,4,12,,61140514150f4cdab3ba1f21
2023-02-15 20:19:05,2023-02-15 20:26:03,0,98.61.98.2,100,417,1,2023-02-15 20:26:03,R_uf9LF2ANEp0a2Pf,,,,,45.08,-93.0227,anonymous,EN,1,7,5,3,4,2,2,3,3,2,2,5,6,4,5,6,5,6,5,4,2,7,6,2,2,4,2,4,1,3,5,4,6,5,3,2,4,4,5,5,3,2,5,2,4,2,5,1,3,3,2,2,4,2,2,6,4,6,5,4,2,6,3,3,4,7,1,6,2,3,2,5,3,6,6,4,4,1,4,1,1,5,2,1,1,1,33,1,,6,,4,,7,9,,615c777509f34c8977bc45a7
2023-02-15 20:12:14,2023-02-15 20:26:03,0,96.241.23.182,100,828,1,2023-02-15 20:26:03,R_upIji8Pa9BwSWUp,,,,,38.9779,-77.0806,anonymous,EN,1,3,3,2,5,3,2,4,3,3,2,3,6,2,6,6,6,5,3,4,3,4,5,2,3,3,3,3,2,5,5,4,5,6,6,2,6,3,7,2,6,3,5,5,3,5,6,3,2,5,6,2,5,2,2,5,3,6,6,2,4,5,5,6,6,5,3,3,2,2,7,7,4,6,6,5,4,1,4,1,1,4,1,1,4,1,55,2,,6,,6,,12,10,,5dcf402982569a08ddd84086
2023-02-15 20:14:16,2023-02-15 20:26:15,0,67.7.82.204,100,717,1,2023-02-15 20:26:15,R_1gFKu8cBYHkNjiT,,,,,26.5936,-81.6619,anonymous,EN,1,1,2,1,6,1,6,6,1,1,1,1,6,1,1,6,6,6,6,6,6,1,6,1,6,6,1,7,3,7,6,4,7,7,6,4,6,6,5,6,4,2,1,6,1,2,7,2,3,6,5,1,6,2,1,6,6,6,7,6,6,6,4,7,6,4,3,7,2,1,5,5,1,4,7,6,5,1,5,1,1,5,1,1,4,1,42,2,,2,,4,,4,1,,5e7bf5421c5c21000cc7b6e3
2023-02-15 20:13:58,2023-02-15 20:26:17,0,67.252.37.142,100,738,1,2023-02-15 20:26:17,R_RDeOUNfy0jxb1tv,,,,,42.8991,-78.8804,anonymous,EN,1,4,3,2,6,2,5,5,2,2,2,4,7,3,3,6,6,6,5,6,4,2,6,6,4,5,2,5,3,5,5,4,5,7,7,5,6,5,6,4,4,2,5,4,2,5,6,3,3,5,5,2,4,2,2,4,6,7,7,5,6,7,4,7,5,3,2,5,5,2,4,7,3,6,6,6,5,3,3,1,1,5,1,1,4,1,69,1,,3,,5,,3,2,,59e62b6277860e0001512e14
2023-02-15 20:20:10,2023-02-15 20:26:20,0,24.127.141.46,100,369,1,2023-02-15 20:26:20,R_2tbRgqWW4jca3Tf,,,,,42.4732,-83.2994,anonymous,EN,1,2,5,2,6,3,2,4,3,2,2,6,6,5,5,6,5,6,5,5,5,2,5,4,3,5,3,5,3,2,6,4,5,5,6,3,6,5,5,4,6,3,3,5,2,2,5,3,2,4,3,4,3,2,3,6,6,6,6,4,5,6,3,6,4,2,3,6,3,2,4,5,3,3,7,4,2,5,4,2,1,4,4,3,4,4,29,1,,6,,5,,12,9,,5e63f502ff4913000ce60513
2023-02-15 20:12:46,2023-02-15 20:26:23,0,72.45.22.33,100,816,1,2023-02-15 20:26:23,R_3Jy1V836oKvvlGw,,,,,39.4851,-75.6794,anonymous,EN,1,3,3,2,3,2,4,5,2,1,1,5,5,3,3,7,4,5,5,4,5,1,5,1,4,5,1,6,3,3,5,4,6,6,4,3,5,4,5,3,6,1,7,5,1,3,7,2,3,4,3,2,4,2,1,7,5,7,6,5,5,6,2,5,3,3,2,5,4,1,3,5,1,5,6,5,4,1,4,1,1,4,2,1,3,1,51,2,,6,,2,,7,1,,6387f04d7f1c02f2abb6d85d
2023-02-15 20:20:07,2023-02-15 20:26:24,0,199.96.123.170,100,377,1,2023-02-15 20:26:24,R_1LUMGaKIACX6sRc,,,,,38.36,-86.9286,anonymous,EN,1,3,1,2,7,6,1,2,4,6,3,1,6,3,6,4,5,3,3,5,2,2,6,1,3,2,1,1,2,2,3,4,6,4,3,1,3,6,7,1,3,3,6,5,1,6,3,1,3,3,2,6,2,2,2,2,3,5,5,2,3,2,5,7,3,3,3,3,2,2,2,6,5,7,6,5,5,1,5,1,1,5,1,1,4,1,24,1,,6,,3,,6,9,,60a7be7c56ee5fe79719a01e
2023-02-15 20:19:07,2023-02-15 20:26:28,0,24.34.175.254,100,441,1,2023-02-15 20:26:28,R_reAdOVs8fK6B2WR,,,,,42.4567,-71.3747,anonymous,EN,1,7,7,1,5,4,1,4,5,3,4,7,7,7,7,5,2,6,5,5,6,6,6,7,1,2,4,6,1,1,7,4,7,7,7,1,5,4,7,4,6,5,6,5,6,1,5,2,3,6,5,4,4,2,1,7,4,7,4,4,6,4,5,5,4,7,5,5,1,4,6,7,5,7,5,5,5,1,5,1,1,5,1,1,5,1,26,2,,6,,5,,12,2,,53c04378fdf99b360e022d92
2023-02-15 20:01:02,2023-02-15 20:26:39,0,75.170.94.85,100,1536,1,2023-02-15 20:26:39,R_3k7E2vEA8ddkIXJ,,,,,36.1685,-76.3731,anonymous,EN,1,4,2,2,4,6,3,6,1,3,1,2,5,2,5,7,4,5,5,5,4,4,4,5,6,3,2,6,2,5,6,4,6,7,5,4,5,4,4,3,6,2,1,3,2,1,5,4,4,3,5,4,5,2,1,5,2,6,7,2,4,6,7,6,5,5,5,4,1,1,5,6,5,6,7,6,4,1,4,1,2,5,4,2,1,3,60,2,,2,,6,,7,1,,5f1dea279f4818757f07f087
2023-02-15 20:18:33,2023-02-15 20:26:43,0,67.182.137.40,100,489,1,2023-02-15 20:26:43,R_3gMK6A2wbcXokMI,,,,,47.6631,-122.3029,anonymous,EN,1,3,4,2,4,3,4,6,2,2,1,4,6,3,3,6,4,6,6,5,4,3,5,4,4,4,1,5,3,4,6,4,6,6,5,3,6,5,4,4,5,2,6,5,2,4,6,2,4,5,4,3,3,2,1,6,5,7,6,6,6,7,4,5,5,3,3,5,3,1,4,4,2,5,7,5,4,2,5,2,1,5,2,2,3,3,69,1,,6,,3,,3,1,,63bcbf7e0ac7e876387ef720
2023-02-15 20:20:21,2023-02-15 20:26:43,0,71.214.162.5,100,382,1,2023-02-15 20:26:44,R_3rIMgl9OvcU0AMG,,,,,28.4986,-81.5353,anonymous,EN,1,5,1,2,2,2,1,4,2,3,1,1,4,4,3,5,5,5,4,4,2,4,3,1,1,5,3,3,2,2,3,4,2,4,4,4,3,4,4,1,2,3,2,3,4,4,5,3,2,4,4,3,2,2,4,6,5,5,4,3,4,3,4,6,2,2,2,4,3,2,6,5,3,5,4,4,5,1,4,1,1,4,2,1,4,3,47,1,,3,,5,,8,12,,63d404c998ba54d608329c33
2023-02-15 20:17:43,2023-02-15 20:26:55,0,73.242.117.139,100,551,1,2023-02-15 20:26:56,R_1ml3RUYLxKD2VLG,,,,,44.9825,-93.1863,anonymous,EN,1,3,6,2,6,3,2,3,3,4,1,3,6,2,3,6,5,5,3,5,3,2,5,1,6,5,3,5,2,2,6,4,5,5,5,2,5,5,6,1,3,2,6,4,2,6,2,2,5,5,2,2,2,2,2,2,5,5,5,3,5,5,4,5,2,3,3,2,2,2,5,6,4,3,5,5,2,4,3,2,4,5,2,2,4,4,33,2,,6,,7,,8,9,,610789ba8948b4b6cdfd4907
